id	tweet	coding	sentiment	
1465771153474080773	I want to emphasise that I am not anti-vaxx and think you should get the vaccine if you want it and/or are a risk profile for covid. However, it is wrong for the authorities to hide these cases. People need full info of benefits/risks in order to make an informed choice.	neutral commentary	positive	hmm
1465771152144584711	@jonathanrosy @JPablee @gator_gum @savyrecords Apparently, people got vaccines to "open doors for travel", not for COVID protection. Sounds fair enough!	antivaccine commentary	negative	
1465771151603478535	@CTVNews Hopefully those officers who demand proof of vaccination and test results from Canadians end up in prison for good along with government who passed those illegal laws in violation of Canadian Charyer of Rights.	antivaccine commentary	negative	
1465771151267880975	@Schrader004 @bennyjohnson @clayandbuck @GovRonDeSantis Luckily over 99% of infected people survive this virus  Covid is not Ebola	antivaccine commentary	positive	
1465771150521167872	BEEN KNOWN FOR YEARS. BUT COMPLIANCE IS WHY THEY'RE KEPT. https://t.co/JgWLWcoNIz	antivaccine commentary	negative	
1465771150152187907	@ctholu LITERALLYYY now that i have covid and have to spend 14 days in this room i am going to become an earnest and crazy fanedit girl	neutral commentary	negative	
1465771148659113993	@scdhec I have seen patients needlessly die with CoVid. Once the new variant is spreading, along with our current Delta and flu, please consider others who are immunocompromised. They are unable to fight these viral diseases like others do. Please wear a good quality mask.	provaccine commentary	negative	
1465771148591968256	666 =  sign of the beast = Satanic https://t.co/NP7OZLyMxe	neutral commentary	negative	
1465771148180869124	Today the Cabinet signed-off on a suite of new Covid-19 restrictions which aim to curb the spread of the virus among young children and minimise the impact of the Omicron variant. https://t.co/5LJ5NytHgn	news	neutral	
1465771147690229769	@RedRocketsBlair #OOC I hope so too! My next door neighbor's eleven year old actually had Covid and had to isolate for two weeks. My fingers are crossed for your daughter.	neutral commentary	positive	
1465771147610365956	@RubinReport He’s long on Pfizer and Moderna	provaccine commentary 	positive	ambiguous
1465771147199451144	EXCLUSIVE: Getting a look inside the state’s Level 2 bio containment lab in Rocky Hill. This is where the Alpha, Beta, Gamma and Delta strains of COVID were all first discovered in CT. Now, Omicron is knocking on the door…@FOX61News https://t.co/92ZzB416ld	news	negative	
1465771146033442816	@ZR1Trader @joshmanmode_ @jimcramer It’s background noise for me but sometimes I turn up the volume pre-market to hear what the clown posse is pushing. They really took themselves way down the credibility scale with Covid. WEF pawns up and down the board at this point, like most mainstream media.	provaccine commentary	negative	
1465771145882263553	Unaffordable student loan debt is a significant barrier to short-term financial stability and longer-term economic mobility for many Americans. #EconomicSecurity https://t.co/aAvQYfSltZ	neutral analysis	negative	
1465771144930369546	@wayney01 Actually I was misinformed, they are hit by a virus but it’s not Covid	neutral commentary	neutral	
1465771142199840769	(2 of 3) When you give to PIC, your gift helps to empower more families with the scientific data to engage in informed decision-making about #vaccines.  https://t.co/i8WWkOjY7c  #GivingTuesday #GivingTuesday2021 #Physicians4InformedConsent #1stDoNoHarm #Vaccination #Science https://t.co/CbU00G5vzi	provaccine commentary	positive	
1465771141440708611	So good news! My covid results are negative.  Bad news, 🐳 is still positive.   Shockingly I can't work until we're both negative (that's sarcasm)	neutral commentary	negative	
1465771141243580430	Cohen has been considered a leader for the state during the COVID-19 pandemic. https://t.co/yCStgSS1UG	neutral commentary	neutral	
1465771141117665288	I really got fuckin COVID man, c’mon man	neutral commentary	negative	
1465771140173996034	@Shirley04101935 @talkRADIO I think I’ve had covid before it all kicked off. Not had a jab , and I didn’t catch it when the wife ( 2jabs) caught it	antivaccine commentary	negative	
1465771140023037953	Take away their cash cow in Covid, and watch their stock plunge and their records go in the red. We know. We understand. We'll wait for the inevitable to happen. https://t.co/mTmzTrk1fQ	antivaccine commentary	negative	assumption
1465771134905847810	Fauci says it looks like the Omicron variant could evade some antibodies from COVID-19 vaccines, but they still offer the best chance of protection https://t.co/QFlJXiDoR2	provaccine analysis	positive	
1465771133194567681	@lbertaAdvantage @jwjjoy1 @YourAlberta https://t.co/tJSzenmlRB keep deflecting	neutral commentary	negative	
1465771132158623756	@LushmanStan @ChadLeistikow I think he's using his COVID year currently.	neutral commentary	neutral	
1465771127712759809	There are three new cases in Innisfil https://t.co/7WjOHFA2Uf	news	negative	
1465771126882287627	Oregon testing a voluntary electronic tool to verify proof of COVID vaccination https://t.co/wXudY3sKWU	news	neutral	
1465771126462820358	@globalnews And how many more in Ontario died due to cancelled surgeries? "Thousands of Canadians died because COVID-19 delayed surgeries, doctors say" Full data is not available Partial data for the country: more than 4,000 for the period August to December 2020. https://t.co/dMsdxamIL2	neutral commentary	negative	
1465771125271633924	@leftyboro @huddari @IsabelOakeshott @sajidjavid @BorisJohnson You’re confusing governmedia and corporate propaganda with critical thinking and the scientific method. Bill Gates isn‘t a doctor. The CEO of Pfizer is a veterinarian. Fauci is a whore who sold us AIDS and AZT in the 1980s. The only science there is social engineering.	antivaccine analysis	negative	
1465771123342249994	New post: GUYANA-HEALTH-Health Minister warns many people are not taking COVID -19 serious https://t.co/L1qrPTxRaW	provaccine commentary	negative	
1465771120104202249	@Chrispg1216 @rim_greaper @TaraAnnThieke Wrong, the responsibility of seeing through worldly deceptions and the Devil's trickery falls on Christians and covid is the great deception of the age	antivaccine commentary	negative	
1465771117432426504	Great interview with Kaiser Permanente #nurse #ToriJensen and what has happened since she decided to #walkthestairs DML also dishes on the #OmicronVariant #Covid_19  https://t.co/H8pjNKkKQi	neutral commentary	neutral	
1465771116677447682	@NoahCRothman No you got the whole Moderna thing wrong.	neutral commentary	neutral	
1465771116006416384	Effectiveness of a third dose of BNT162b2 or mRNA-1273 vaccine for preventing post-vaccination COVID-19 infection: an observational study  https://t.co/ti4wpK2p0m #medRxiv	provaccine analysis	neutral	
1465771114483929088	$CZR The COVID-19 omicron variant has introduced new uncertainty into the market. In addition, investors’ intere… https://t.co/zJyxUUqGr9	provaccine analysis	neutral	ugh lol
1465771113208860687	@RomaPete The test in addition to vaccination was in effect for just a few days in November.	provaccine commentary	negative	
1465771113074421763	Stark County's COVID-19 zip code breakdown for 11/30/2021. Showing total accumulated numbers for each zip code and past 2 week totals. https://t.co/OR9WmRr7hL #cantonhealth https://t.co/RnChGqox5c	news	neutral	
1465771112717901825	IT'S VACCINATION DAY!	provaccine commentary	positive	
1465771111933747205	@jennaxoxoxo Gotta make their money back from Covid	neutral commentary	negative	
1465771111585435648	@UniqueVietNams @MetaVisa Covid-19 has a bad impact in almost every sector. So, as a crypto projects how did it affect you? How you  and your team have done the work in the pandemic?@sung @Hong @tung	neutral analysis	positive	
1465771111111700503	@Bloodscarecrow1 I got COVID about a year ago so I know what you’re going through, wish you the best.	neutral commentary	positive	
1465771110830682120	@SergeantSmilo @ButtesSeymour @alphaflamewolf @ArrynZech The vast majority of children have the mildest and asymptomatic covid.  Assuming that they have a greater risk from it than from experimental vaccine that exists for 2 years and doesn’t even stop spread is dangerous for them. https://t.co/HQPt6Yefht	antivaccine commentary	neutral	
1465771110507683848	Three Foreign Pilgrims Of Covid Positive Went To Country https://t.co/YlpaH6ENRT	neutral commentary	negative	
1465771109442326531	If we accept that COVID is airborne and requires mitigation measures beyond just vaccines, then does the developed world have a responsibility to assist developing countries with infrastructure improvements?  If we support vaccine equity, then what about ventilation equity?	provaccine analysis	positive	
1465771109236756489	Discovery’s mandatory Covid-19 vaccination policy sees take-up surge to 94% https://t.co/PuuozOZdav	provaccine analysis	positive	
1465771108188176391	Moderna says new vaccine may be ready in early 2022, as company mobilises hundreds of workers https://t.co/E0q8rFwtLm	provaccine analysis	positive	
1465771107349405697	How South African scientists spotted the Omicron COVID variant https://t.co/y4aAlAeIYm https://t.co/qUylAQS6OP	provaccine analysis	positive	
1465771106837671938	@matthewlesh If governments provided PCR tests, they could ensure planes aren’t filled with covid-19 (new variants) before or after departure?  As a health preventative measure, so health spending, which in change will support the aviation industry, along (Christmas) tourism and so on.	provaccine analysis	neutral	
1465771106640572422	@LoShime @BTimmee @brave Headline with no story on this one https://t.co/jv0MTLOw8J	neutral commentary	negative	
1465771106250502152	@sajidjavid There are much bigger problems to deal with but you seem to have parked these into “the too difficult box” It will come back to bite you but you will have probably became a Pfizer Director by then	antivaccine commentary	negative	
1465771105914789888	well...bye !  Now that's the kind of Red Wave I'm talking about !   A Maine Republican who fought COVID-19 restrictions and lost his wife to the disease has resigned  https://t.co/RdpMQDfNmo	provaccine commentary	negative	
1465771104853762055	Virginia Lt. Gov-elect Winsome Sears' statement about natural immunity to COVID-19 overlooks findings by the CDC that vaccinations offer higher protection against COVID-19 than having been previously infected by it. https://t.co/DagDhBkJS8	provaccine analysis	neutral	
1465771104333672458	@awashinstupid @bennyjohnson And it proves what? We had covid deaths like everyone?	neutral commentary	negative	
1465771103687749636	took Pfizer vaccine 7mos ago and I thought no need na ung booster for my age but eto na arranged a sched na for booster 💉 aaahdjdjd https://t.co/xpP8xoz4HA	provaccine commentary	neutral	bilingual
1465771103180279818	Just wondering why the fuck GPs should be paid £15 for doing their job? All this will do is incentivise GPs not to give care other than administering jabs. Already caused huge damage. https://t.co/tARrF0ccvS	antivaccine commentary	negative	
1465771101448028164	The response to the outbreaks of Covid-19 and its mutations are the precursors to the Beast System and a continuation of the flawed science of Eugenics. The world's Elites are implementing no jab - no food policies globally. They started in India.	provaccine commentary	negative	
1465771101385068549	@CallacherTracey @sophielouisecc Those vaccines you mentioned above are FDA approved. All went through rigorous vaccine testing and approval. Covid vaccination is a MRNA, not technically a vaccine and only approved for emergency use. Huge difference. Please get informed.	provaccine analysis	neutral	
1465771101020168195	The Omicron variant hasn't yet been detected in the United States.  Public health experts caution that won't be the case for long.  https://t.co/MzucC4GiZt	news	negative	
1465771098822217729	@CooperQuinn_WY I’m not a conspiracy nut, but yes it sorta feels like this was modelled and predicted in so many ways. We now have 2 years of COVID study under our belts, so we shouldn’t have to shut the world/economies/travel/trade/socialization completely for this one.	neutral analysis	neutral	
1465771098113556480	Moderna CEO says vaccines likely less effective against Omicron - FT #SmartNews …of coarse.. https://t.co/yPNjYQMHbV	news	negative	
1465771097593462796	Had to "Go back to normal" had to Open Everything Up..... HAD run out and see Kajagoogoo! #OmicronVariant #Covid   (My booster shot is tomorrow.... I'm trying!)	provaccine commentary	positive	
1465771096196714504	@EdwardRocket1 @AllyouneedisC @ciaraphelan_ Where's the 1 in 10 long Covid date from? Haven't seen it anywhere	antivaccine commentary	negative	
1465771093705170948	@SixandLaura @70Keenan @SilingWu @PandemicTruther Ralph Baric published a report how gene editing was used in his laboratory to modify a bat coronavirus into what we now call covid-19 search this: "Mouse model for Betacoronavirus Subgroup 2c Using a Bat Coronavirus Strain HKU5 Variant"	antivaccine analysis	neutral	
1465771092677644288	Not saying it’s a substitute for anything, but the Left’s “we’d rather you just die” war against Ivermectin is a tragedy…  https://t.co/8J8iiPY5Oc	antivaccine commentary	negative	
1465771088621801472	@laurenboebert Thanks trailer-trash! You’re constituency is dying off from Covid…	provaccine commentary	negative	
1465771088282066954	Just goes to show that this latest COVID 19 shenanigans is dead cat stuff to let the corruption debate fizzle out and for the Xmas loving public to forget about 27 lives lost in the channel  Call me cynical I dare you  #gtto https://t.co/DnvoRQyCve	neutral commentary	negative	
1465771087950659590	@Rustybe96849965 100% vaxed in Gibraltar and still very high Covid	antivaccine analysis	negative	
1465771087472562179	Watch this if you care at all for facts relating to your chance of catching or dying from COVID-19 vaccinated or unvaccinated! https://t.co/bsHPjjgOWq	neutral analysis	neutral	ambiguous
1465771084460879875	@GOP Aren’t you the same people who said nothing should be done to stop the over  600,000 American deaths from Covid?	provaccine commentary	negative	
1465771084381188105	@PatTweetsNow "who died".  Of covid?  Telling ommission.	provaccine commentary	negative	
1465771083261378562	What's up,covid! Daydrinking is a essential moral compass of staying sane in order to not go crazy during covid time, My human once told me a story:  Jodie, who is a  doctor, she  day drank, and she  day drank	neutral commentary	positive	lol
1465771082296610816	@Bulma__Brief @BTimmee I think this is the original sauce? https://t.co/zVNXujVtWP	neutral commentary	neutral	
1465771080681984006	@AlexAlex2496 @phoTomics @PaulMainwood @JamesWard73 That series of covid was so good. Deepti is such a good villain - not comical and badly drawn like Feigl-whatsisname, much more believable dialogue	neutral commentary	positive	
1465771079029473282	@BlokeOnWheels I think you got lost. People like this can and do die from ANY INFECTION. Old and vulnerable people die of flu and chest infections. So if Covid just went would they be safe ? No. So would we just live in masks and lockdowns forever ?	antivaccine commentary	neutral	
1465771078224072714	@EMznSanders @PipsToDollars It’s too many people who i know vaccinated who are getting covid. Something is up.	antivaccine commentary	negative	
1465771077376913412	Interesting family and friends who have up until now been pretty understanding on Covid rules and regs are getting fed up. The majority of them are vaccinated and are as immune as they will ever be. Time to get on with life.	provaccine commentary	negative	
1465771076894564352	Damnnnnnn  Ol covid lookin ass mutha fucka	neutral commentary	negative	lol
1465771076441550852	Love how they say covid “complicated” the gun shots so he obviously died from covid, not the 7 bullets https://t.co/BMtLxwdM8y	neutral commentary	negative	
1465771075623608324	We are LOLing.  Florida stats are making life very hard for those mask cultists to continue their lies. This COVID nonsense ends. We won't let them cancel our Christmas over their manipulation of the sheep. #NoVaccine https://t.co/EXqxD3vcqB	antivaccine commentary	negative	
1465771074600116226	@RobSomerville1 The response to COVID makes me think that there must be a better way to deal with FMD than to shoot and bury them all.	neutral commentary	negative	fmd? 
1465771071798497291	@MoriartyProfJ22 They can Chuck a vaccination on my record for all I care. Do me a favour 😂	neutral commentary	neutral	ambiguous
1465771071198609408	@jimmy_dore Lin’s act like COVID is the only medical condition there is. Opportunists.	antivaccine commentary	negative	
1465771071018180609	@Franklin_Graham An anti vax Trumpvangelical. It's no surprise. Your hands are not clean regarding COVID Franklin. I do offer condolences to his family.	provaccine commentary	negative	
1465771069684342784	@AnneJackson18 @cindyalutz @danielkotzin @onetimeisnow Where you you live? And first it's schools but we adults have to show proof of vax to do just about anything in California and certain other states... https://t.co/GEn4lOl2xQ	antivaccine commentary	negative	
1465771068140916737	@DanielleWeg Update: Husband came home Friday around 4 or 5pm !!! yesterday(Monday) , I was informed that his *eldest-brother,*sister,&amp; *elderly Mother , all tested positive for Covid , from their “Soirée Thanksgiving”🤬‼️	neutral commentary	negative	
1465771063787376640	Your a numbers guy? Look at the vaccination rate currently with the military. https://t.co/U0L3bzYcb6	neutral analysis	neutral	
1465771063258791941	Please tell me how we are putting others at risk??  I can't wait to hear this bollocks!!!!  Covid has gone through every vaxxed household I know! https://t.co/777cyWHPaL	antivaccine commentary	negative	
1465771062185140227	@desi86808294 MANDATE IS TYRANNY! This disgusting vaccine isn't a Covid-19 prevention, instead, is an experiment and a poison! The Nuremberg Code https://t.co/KSi8Pv0wLS #IWillNotComply  #BidenMustResign  #BidenIsADisgrace #SayNoToCommunism #LetsGoBrandon #FJoeBiden   #BidenBorderCrisis	antivaccine commentary	negative	
1465771061522296838	The life and tragic death of John Eyers – a fitness fanatic who refused the vaccine https://t.co/t7q1h8oott	provaccine commentary	negative	
1465771060620668931	@ELHopkins Not one pupil in my school have been hit by a bus, thank goodness…By Covid, on the other hand….	provaccine commentary	negative	
1465771057382580230	Being vaccinated is great yes! HOWEVER that don’t mean when you get Covid keep going out into the public! Wtf is wrong with people?! 🤦🏽‍♀️	provaccine commentary	negative	
1465771054328991744	@NewshubNZ A hard police boarder needs to put in place asap. They've done it before and should do it again. High case numbers in Northland will be devastating considering low vaccination numbers.	neutral commentary	negative	
1465771053313970179	Can covid please fuck right off its spitting out new variants like remixes	neutral commentary	negative	
1465771051913293837	@auscandoc Seriously? In a population of 38 million, only 449 covid ICU patients and surgeries have to be canceled for that few?  Might I suggest the system is the problem, not the unvaxxed?	neutral commentary	neutral	tricky
1465771051472891904	Save your money and don't patronize the business at all. A year from now when covid derangement syndrome is a bad memory they will be begging for your money to keep them open. https://t.co/jWhRAUMosT	neutral commentary	negative	
1465771048947884032	I'm going out on a limb and say the House Republicans understand how the world was impacted by COVID in 2020 &amp; 2021, and how the actions by the consumer, businesses &amp; banks have all contributed to both inflation &amp; supply shortages. If they do not understand then go back to school https://t.co/lvVUCBPObv	neutral commentary	neutral	
1465771048721395718	Clearly, ASU is incapable of fair, just, and lawful rules of civility.  Their enrollment must be filling up, like California's with overseas illegals from China, Russia, and South America, getting their tuition paid by Covid $. Administrators have no backbone.	neutral commentary	negative	
1465771047404249090	[Response] Ministry of Health replied about Origin of the Digital Vaccination Passport System https://t.co/sVmEL05ruq	provaccine commentary	neutral	
1465771045181267978	DRUDGEREPORT EPSTEIN PILOT SAYS TRUMP FLEW ON 'LOLITA EXPRESS'  https://t.co/5eIbzwjmjI  'This is not going to be good':MODERNA CEO on omicron... First signs that jab DOES protect against... Airline stocks suffer broad selloff as fear spreads... Biden faces uncertain threat as...	antivaccine commentary	negative	lol
1465771043986059264	@wilderpatriot Yet there are now MORE covid deaths in 2021 with 5 vaccines than there were in 2020, with none.... hmmmm	antivaccine commentary	negative	
1465771042513821700	Regarding omicron and vaccine efficacy: I think it's to be expected that the COVID vaccines would be less effective as the virus continues to mutate, no? It's the same as the flu - it mutates every year, which is why we regularly get new flu shots.	provaccine commentary	neutral	
1465771042291560453	Micheal Martin: Removal of the domestic COVID pass in Ireland - Sign the Petition! https://t.co/UQ81gQf052 via @Change	antivaccine commentary	positive	
1465771041574338564	@owillis What percentage of the Santas refused vaccines, got covid and died because they watched Fox News?	provaccine commentary	negative	
1465771040739577857	@CanadensisMax And how many in Ontario died due to cancelled surgeries? "Thousands of Canadians died because COVID-19 delayed surgeries, doctors say" Full data is not available Partial data for the country: more than 4,000 for the period August to December 2020. https://t.co/dMsdxamIL2	neutral commentary	neutral	seen a tweet like this 3 times. whoops. must be the same tweeter copy/pasting
1465771038407487489	The all-vax’d @NHL is a COVID hot mess.  https://t.co/uMYL8erNqP	antivaccine analysis	negative	
1465771036436275202	@FergalBowers @rtenews Dr. Tess Lawrie fighting for truth &amp; life-saving treatments for you and your family, UK. Early Treatment UK. https://t.co/1vDntwhQOx https://t.co/mqqtx9oA85 https://t.co/TBLcqXOmfs https://t.co/a1ITjX6FKg	provaccine commentary	positive	
1465771036167884813	Just passed the covid test. Looks like all the studying worked 👍  get vaccinated &lt;3	provaccine commentary	positive	
1465771034746015745	@PouncerNC @TheLastRefuge2 @DTReeves2 @DoodlesTrks After watching people comply like sheep for 2 years (covid)   I’ve figured out that people feel they are too comfortable to fight back significantly (we are being invaded at our border for example)  Until people have almost nothing left to lose, nothing will really change	antivaccine commentary	negative	
1465771034225922055	@JennaEllisEsq @TwitterSupport @SenatorShaheen And, not only that, but taking the vaccine doesn't guarantee you won't get really sick or die from COVID.	provaccine commentary	negative	
1465771033575702528	@PhilHeid1 @KelliCa38731932 @politvidchannel @E_Gruberman It's a fact that the COVID-19 vaccination does not prevent you from spreading the virus around. Stop deflecting and apologize	provaccine commentary	negative	
1465771033101836303	@RiksRedGuard @Velorooms Pfizer. Headaches and muscle aches just now but will pass soon enough.	provaccine commentary	positive	
1465771032309080065	@steber232 @drraghibali Is that all cause mortality or just covid? I am genuinely interest in reading such a study if you can link it. I am under the impression no such data exists	provaccine analysis	positive	
1465771032304885768	@dancingonapin @voter_new @edjunkiecom @teach0r @RepSwalwell They can't even see that the rest of the world is suffering from covid too. There are so many unvaxxed around the world &amp; it keeps mutating out there. But they only see this as a conspiracy to hurt their dear leader. That's why so many say it's a hoax bc he did in the early days	provaccine commentary	negative	
1465771030002110464	RINO Two-Face Nancy Mace Busted Pushing Two Very Different COVID Messages Hours Apart [VIDEO] https://t.co/auFOwQ7OPt	provaccine commentary	negative	
1465771029595406338	@denisrancourt So the story is that COVID insinuates itself into the Providence of Aging and the government kills thousands with its fear and anxiety producing interventions.	antivaccine commentary	negative	
1465771029473734670	@dgurdasani1 And the less privileged are more at risk ... risk from the covid itself &amp; severe illness, more at risk due to lockdowns, more at risk through educational disruption ... the list goes in. There is only one word to sum up rhetoric from people like Baker - SELFISH - &amp; that’s polite.	neutral commentary	negative	
1465771028496453636	Omicron COVID variant was in Europe before South African scientists detected and flagged it to the world https://t.co/6DW4jriyCf via @CBSNews	news	negative	
1465771028014059532	@A1persona @jmbarry @kylamb8 It's not whataboutism...the data, the facts, the science are showing the vaccines are shit and are not doing much of anything against covid.	antivaccine analysis	negative	
1465771027661660163	@TheEconomist Your model, eh? Where did you get this "model'? Who entered the data? Where did the data come from? Which entity? Is it "they"? Is it "experts"? Or the new one, "officials"? False negative tests. From Covid? With Covid?  Pi$$ off.	antivaccine analysis	negative	
1465771027494055946	@chigrl You might as well be doing this based off of astrology. You have no idea how many more variants of covid there will be, anyone who thinks they can accurately predict oil inventories should prob not be trusted.	neutral analysis	negative	
1465771027242397704	@CDCDirector You only make "evidence-based decisions" within the corrupted confines of the CDC &amp; collaborators who suppress &amp; censor alternative evidence. Your chance to protect "as many as possible" is bunk: https://t.co/KXdeAYPclF	antivaccine analysis	negative	
1465771025526841352	@kazzacoey It's not about health it's about control. I am double vac and had covid. Every member of my family is double vac and we have all had covid. They don't work. In fact they create more if a health risk to healthy people than getting covid.	antivaccine commentary	negative	
1465771024037949448	The world will be stupid to let the things escalate to the level of lockdown again! This is the fifth wave of covid how many more will it take to teach us to observe social distancing and wear masks?	provaccine commentary	negative	
1465771024008421379	@KirkegaardEmil @verymoisturized Nah, that's more bullshit propaganda. Polling bias. Real majority ain't in favor of this. Real majority stopped giving a shit about COVID a while back.	antivaccine commentary	negative	
1465771021265424391	If boris thinks the "data" of covid shows that stricter rules dont have to be enforced, then he cant run a country still stack in a never ending pandemic	provaccine commentary	negative	
1465771015640956931	@DrSelvarajah @EDHomerton @NHSHomerton It's so important for us to remember about hidden disabilities, but this, in my local area too, has become co-opted/synonymous with no-mask use, which is sad https://t.co/LizPMOChxi  https://t.co/ttDNaMg4qj  https://t.co/YjmJ7DmpOz  https://t.co/0t7egzkVWj	provaccine commentary	negative	
1465771014827257866	@truthjacobs3 You spelt #Pfizer incorrectly... But the bullsh1t IAS 100% spot on though.	neutral commentary	negative	
1465771014793666569	@Zubhaque @PhilWilliams @TimesRadio @IndependentSage *during*  This doesn’t end ever, covid is with us forever my dear.	antivaccine commentary	negative	
1465771013627654149	@naomi_long @comexdefault @allianceparty The Scottish government received a 70 page report showing covid passports done nothing to prevent spread of covid, the Scottish government then postponed extending the passport to othe areas, why can you not look at the actual evidence and data to show you the facts	antivaccine analysis	negative	
1465771012662906891	@inagreenminute @kylegriffin1 The Mortality rates for COVId-19 are below 1%	antivaccine commentary	positive	
1465771011006210062	Omicron: How are Covid rules and booster jabs changing? https://t.co/DYIQ0P92JI	news	neutral	
1465771008720130053	Yeah, see this is a marketing &amp; PR problem. Inconsistent messaging. That’s where people get confused. Message should be this: most vaccinated people want unvaxxed to die. That would eliminate Covid from the globe 💯%. So euthanasia should only be a option for the unvaxxed. Easy👍 https://t.co/QcB1hD5VKJ	provaccine commentary	negative	could be sarcastic but oh well
1465771005578813452	My husband just accidentally called it ‘the omnivore variant’. This is exactly how I shall be referring to it from on 🍅 🥩 🥕!  #OmicronVariant #Covid_19 #omnivore	neutral commentary	positive	
1465771005020975107	Considering every European #OmicronVariant #Covid_19 patient has been vaccinated and it was “just” discovered; I question the accuracy of this….. https://t.co/Z0ltc567yr	antivaccine commentary	negative	
1465771002621665285	@FoxNews Republicans push 24/7 fearmongering about vaccines thanks too their rich elite masters paying the bills. Republicans are traitors to the USA bowing to fascism. Trump promised that COVID would disappear with warm weather.	provaccine commentary	negative	
1465771001816485893	@TheAgeofShoddy Just the day before, several news outlets ran stories with how Africa seemed to escape the COVID largely.  Then they dropped this.  The media almost absolutely knew prior; they wanted COVID to appear scary, as if it could appear at any place in any time.	antivaccine commentary	negative	
1465771000000360456	@Josh_H Yeah, no it’s not. In fact there’s basically nothing happening here. Flu is currently worse than Covid. And it’s esp mild strain this year. 👍#COVIDIOT #Propaganda #Scamdemic #Plandemic	antivaccine commentary	negative	
1465770999710982156	Nepal 🇳🇵 COVID-19 current stats for Tue Nov 30 2021  Cases: 821,366 Deaths: 11,526 Recovered: 802,909 Active: 6,931 Tests: 4,622,560 Doses: 17,196,377  #covid_np https://t.co/vqKxOxYSzG https://t.co/a5CO0oObwp	news	neutral	
1465770999345987594	@leeny13 @thomasrourke777 @atrupar Because the COVID pseudo-vaccine seems to cause a significant amount of heart attacks and blood clots, mostly in healthy young males?	antivaccine commentary	negative	
1465770997118812172	@schraderism With this much money at stake, I don’t trust them, especially Moderna. Bancel is born and bred a pharma salesman. Anyone with that much ambition to reach the top and to make mRNA a successful foundation of their company’s bottom line has their own complicated agenda.	antivaccine commentary	negative	
1465770993184608257	@TheHofstatter @ABC That and COVID wasn't a big deal.	antivaccine commentary	positive	
1465770986226204679	@Davewwest @Peston @BorisJohnson Certainly you mean it DELAYS or denies healthcare to non covid patients. As the increase in at home death rate clearly shows.   So people will die and protect the NHS . I suppose that works but not for the reasons I would call normal in a Democratic developed state.	provaccine commentary	negative	
1465770986196946953	@BuyoyaJonah That’s my life before Covid…I’m cool with that 👍	neutral commentary	positive	
1465770986108710912	@GregAbbott_TX   Texas is days away from surpassing California for the total number of Covid deaths. Texas has 10 million fewer people. - @SawyerHackett	provaccine commentary	negative	
1465770985106419724	@Cliffyboy13 @ProfKarolSikora In a way they are due to Covid. The more Covid, the more disruption to the NHS and the more deaths from other causes. Even more reason that the constant mixed messages haven’t helped for almost 2 years.	provaccine commentary	neutral	
1465770984812724224	@bariweiss I am a CNA, I am a nursing student, and I am incredibly glad that we as a profession are ridding ourselves of people like this. We do what is best for our patients. We protect our patients. That includes getting vaccinated - flu, covid, whatever.	provaccine commentary	negative	
1465770984443727883	A GOP Congresswoman calls a Democratic colleague a jihadist suicide bomber. FOX News says Dems are inventing Covid variants for political gain.  It’s not that we’re “a divided country” it’s that one side is intentionally and deceitfully creating a toxic, unbridgeable division.	provaccine commentary	negative	
1465770984254971914	@mtgreenee @NancyMace He has the most Covid deaths under his watch	provaccine commentary	negative	agian needs disambiguation, so do many others. I think that would be a nice conclusion for this proejct
1465770980282978313	@ElectionWiz So I had a bad case of covid a few weeks ago. I’m naturally immunized right? I heard I can’t get a vaccine for 6 months now (even if I wanted to) It could kill me! Why aren’t they telling people this?!	antivaccine commentary	negative	
1465770980257763332	@LeadinLady_Shay I didn’t bc of covid, the lactation consult will come visit after birth but in my case I wish I would’ve taken a class because mine never came to visit which is why I struggled so much with proper latching ☹️	neutral commentary	negative	
1465770980131889154	SA Govt be advertising vaccines like this &amp; expecting the cowards of SA to take them up in numbers. #Vaccination #covidvariant https://t.co/T4wB7aDmko	provaccine commentary	negative	
1465770980115193860	#2022 is going #2 #b a great year!  I will put everything in #god hands. My deepest condolences to everyone effective by this horrible virus we all experiencing.   @WASHSHINE1 #NewVariant #OmicronVariant #bcpoli #Virus #COVID #New Covid #coronavirus #Omnicron https://t.co/KLsPXiTgfQ	neutral commentary	positive	
1465770977665683459	Took a covid test.  Its negative https://t.co/n29cmmcSUl	neutral commentary	positive	
1465770976822833152	After contracting the virus. Marcus Lamb, anti-COVID vaccine Christian broadcaster, dies at 64 https://t.co/XXRflPnOja #SmartNews	news	neutral	examples like this show the "news" category shouldn't be presumed as neutral
1465770976810082309	HE SEIZES EVERY OPPORTUNITY TO PUSH HIS DREADFUL AGENDA 😡😡😡.                                      Biden beware: GOP sees opportunity in new COVID variant | https://t.co/8Acfxpnfng https://t.co/L3dAdwO6iE	neutral commentary	negative	could go either way lol
1465770975836790789	@ScuderiaLTG Alternate theory : Pfizer has dirt on the politicians	antivaccine commentary	negative	
1465770975606231041	@Polpodge America should have those covid kits for people   !!!!!	provaccine commentary	neutral	
1465770975153295360	@foyin_og Breaking news: New Covid Variant, noodles killing people, petrol price increase, RSA banned from entering other countries, unemployment rises, I'm g*tv*l of this now man. 😭	neutral commentary	negative	
